Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,77.099998,77.589996,76.599998,76.599998,57.279961,8019700
2011-01-04,75.739998,75.910004,74.110001,74.309998,55.567543,36471600
2011-01-05,74.680000,74.900002,74.309998,74.660004,55.829273,17904000
2011-01-06,74.900002,74.940002,74.080002,74.209999,55.492764,11717100
2011-01-07,74.349998,74.580002,73.589996,74.370003,55.612411,11271900
2011-01-10,74.250000,74.459999,73.519997,73.559998,55.006714,11338600
2011-01-11,73.839996,74.489998,73.570000,73.900002,55.260960,8658800
2011-01-12,74.370003,74.370003,73.459999,73.599998,55.036602,10378500
2011-01-13,73.440002,73.550003,72.459999,72.669998,54.341179,14512600
2011-01-14,72.400002,74.120003,72.139999,74.059998,55.380596,10570000
2011-01-18,74.650002,75.360001,74.309998,74.680000,55.844227,11228500
2011-01-19,75.099998,75.440002,74.750000,75.349998,56.345234,10696700
2011-01-20,75.389999,75.739998,74.680000,75.160004,56.203171,8290300
2011-01-21,75.750000,75.750000,74.639999,75.010002,56.090973,9825900
2011-01-24,74.250000,75.849998,74.150002,75.379997,56.367657,16395500
2011-01-25,75.540001,75.680000,75.000000,75.480003,56.442448,6959800
2011-01-26,75.589996,75.709999,75.150002,75.169998,56.210629,6669000
2011-01-27,75.430000,75.449997,74.339996,74.349998,55.597454,7610900
2011-01-28,74.370003,74.730003,73.050003,73.279999,54.797318,9083500
2011-01-31,73.800003,73.980003,73.349998,73.669998,55.088959,6372400
2011-02-01,74.220001,74.260002,73.199997,73.470001,54.939415,8468900
2011-02-02,73.489998,73.760002,73.080002,73.639999,55.066528,5841900
2011-02-03,73.839996,74.269997,73.809998,73.830002,55.208603,11126100
2011-02-04,73.730003,74.500000,73.639999,74.050003,55.373127,9699700
2011-02-07,74.129997,74.349998,73.300003,73.449997,54.924458,11618600
2011-02-08,74.370003,75.970001,74.199997,75.360001,56.352703,11855200
2011-02-09,75.500000,75.989998,75.180000,75.930000,56.778954,5845000
2011-02-10,75.980003,76.320000,75.529999,75.760002,56.651821,5437100
2011-02-11,75.800003,76.230003,75.510002,76.139999,56.935989,4597900
2011-02-14,76.070000,76.449997,75.830002,76.239998,57.010761,4512800
2011-02-15,75.870003,76.339996,75.800003,76.150002,56.943447,3823000
2011-02-16,76.279999,76.339996,75.760002,76.019997,56.846245,4058200
2011-02-17,75.910004,76.129997,75.699997,75.980003,56.816330,4338400
2011-02-18,76.080002,76.320000,75.370003,76.129997,56.928493,5446900
2011-02-22,75.949997,76.440002,75.519997,75.699997,56.606949,7034000
2011-02-23,75.970001,76.449997,74.589996,75.190002,56.225586,7034000
2011-02-24,74.980003,75.330002,74.550003,75.209999,56.240559,7297100
